ga:eventCategory	ga:eventLabel	ga:eventAction	ga:date	ga:pageviews
mmViewProblem	anonymous	16065: ChildStuntedness	20150228	33
mmViewProblem	anonymous	16065: ChildStuntedness	20150303	55
mmViewProblem	anonymous	16065: ChildStuntedness	20150331	2
mmViewProblem	anonymous	16069: OCROptimization	20150106	5
mmViewProblem	anonymous	16069: OCROptimization	20150107	14
mmViewProblem	anonymous	16069: OCROptimization	20150108	10
mmViewProblem	anonymous	16069: OCROptimization	20150109	14
mmViewProblem	anonymous	16069: OCROptimization	20150110	94
mmViewProblem	anonymous	16069: OCROptimization	20150111	191
mmViewProblem	anonymous	16069: OCROptimization	20150112	368
mmViewProblem	anonymous	16069: OCROptimization	20150113	14
mmViewProblem	anonymous	16069: OCROptimization	20150114	0
mmViewProblem	anonymous	16069: OCROptimization	20150115	8
mmViewProblem	anonymous	16069: OCROptimization	20150121	12
mmViewProblem	anonymous	16069: OCROptimization	20150122	18
mmViewProblem	anonymous	16069: OCROptimization	20150123	2
mmViewProblem	anonymous	16069: OCROptimization	20150125	11
mmViewProblem	anonymous	16069: OCROptimization	20150126	4
mmViewProblem	anonymous	16069: OCROptimization	20150127	4
mmViewProblem	anonymous	16069: OCROptimization	20150128	3
mmViewProblem	anonymous	16069: OCROptimization	20150129	7
mmViewProblem	anonymous	16069: OCROptimization	20150130	5
mmViewProblem	anonymous	16069: OCROptimization	20150131	4
mmViewProblem	anonymous	16069: OCROptimization	20150201	179
mmViewProblem	anonymous	16069: OCROptimization	20150203	38
mmViewProblem	anonymous	16069: OCROptimization	20150204	18
mmViewProblem	anonymous	16069: OCROptimization	20150205	1
mmViewProblem	anonymous	16069: OCROptimization	20150206	77
mmViewProblem	anonymous	16069: OCROptimization	20150207	2
mmViewProblem	anonymous	16069: OCROptimization	20150209	12
mmViewProblem	anonymous	16069: OCROptimization	20150210	1
mmViewProblem	anonymous	16069: OCROptimization	20150211	61
mmViewProblem	anonymous	16069: OCROptimization	20150212	2
mmViewProblem	anonymous	16069: OCROptimization	20150213	2
mmViewProblem	anonymous	16069: OCROptimization	20150215	2
mmViewProblem	anonymous	16069: OCROptimization	20150216	10
mmViewProblem	anonymous	16069: OCROptimization	20150217	11
mmViewProblem	anonymous	16069: OCROptimization	20150220	2
mmViewProblem	anonymous	16069: OCROptimization	20150223	1
mmViewProblem	anonymous	16069: OCROptimization	20150224	5
mmViewProblem	anonymous	16069: OCROptimization	20150227	93
mmViewProblem	anonymous	16069: OCROptimization	20150305	31
mmViewProblem	anonymous	16069: OCROptimization	20150306	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150108	7
mmViewProblem	anonymous	16153: ChildStuntedness2	20150109	17
mmViewProblem	anonymous	16153: ChildStuntedness2	20150110	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150111	191
mmViewProblem	anonymous	16153: ChildStuntedness2	20150112	407
mmViewProblem	anonymous	16153: ChildStuntedness2	20150114	5
mmViewProblem	anonymous	16153: ChildStuntedness2	20150115	11
mmViewProblem	anonymous	16153: ChildStuntedness2	20150117	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150118	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150120	30
mmViewProblem	anonymous	16153: ChildStuntedness2	20150121	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150122	1
mmViewProblem	anonymous	16153: ChildStuntedness2	20150123	9
mmViewProblem	anonymous	16153: ChildStuntedness2	20150124	40
mmViewProblem	anonymous	16153: ChildStuntedness2	20150126	6
mmViewProblem	anonymous	16153: ChildStuntedness2	20150127	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150128	6
mmViewProblem	anonymous	16153: ChildStuntedness2	20150129	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150130	10
mmViewProblem	anonymous	16153: ChildStuntedness2	20150131	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150201	131
mmViewProblem	anonymous	16153: ChildStuntedness2	20150203	32
mmViewProblem	anonymous	16153: ChildStuntedness2	20150204	3
mmViewProblem	anonymous	16153: ChildStuntedness2	20150206	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150207	7
mmViewProblem	anonymous	16153: ChildStuntedness2	20150208	5
mmViewProblem	anonymous	16153: ChildStuntedness2	20150209	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150210	15
mmViewProblem	anonymous	16153: ChildStuntedness2	20150211	11
mmViewProblem	anonymous	16153: ChildStuntedness2	20150213	59
mmViewProblem	anonymous	16153: ChildStuntedness2	20150214	3
mmViewProblem	anonymous	16153: ChildStuntedness2	20150216	11
mmViewProblem	anonymous	16153: ChildStuntedness2	20150217	1
mmViewProblem	anonymous	16153: ChildStuntedness2	20150218	59
mmViewProblem	anonymous	16153: ChildStuntedness2	20150219	45
mmViewProblem	anonymous	16153: ChildStuntedness2	20150220	33
mmViewProblem	anonymous	16153: ChildStuntedness2	20150221	3
mmViewProblem	anonymous	16153: ChildStuntedness2	20150223	32
mmViewProblem	anonymous	16153: ChildStuntedness2	20150224	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150225	60
mmViewProblem	anonymous	16153: ChildStuntedness2	20150227	32
mmViewProblem	anonymous	16153: ChildStuntedness2	20150228	33
mmViewProblem	anonymous	16153: ChildStuntedness2	20150301	16
mmViewProblem	anonymous	16153: ChildStuntedness2	20150302	4
mmViewProblem	anonymous	16153: ChildStuntedness2	20150304	2
mmViewProblem	anonymous	16153: ChildStuntedness2	20150305	1
mmViewProblem	anonymous	16153: ChildStuntedness2	20150306	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150106	71
mmViewProblem	anonymous	16154: ChildStuntedness2	20150107	44
mmViewProblem	anonymous	16154: ChildStuntedness2	20150110	6
mmViewProblem	anonymous	16154: ChildStuntedness2	20150111	191
mmViewProblem	anonymous	16154: ChildStuntedness2	20150112	41
mmViewProblem	anonymous	16154: ChildStuntedness2	20150113	18
mmViewProblem	anonymous	16154: ChildStuntedness2	20150114	14
mmViewProblem	anonymous	16154: ChildStuntedness2	20150116	1
mmViewProblem	anonymous	16154: ChildStuntedness2	20150119	6
mmViewProblem	anonymous	16154: ChildStuntedness2	20150120	5
mmViewProblem	anonymous	16154: ChildStuntedness2	20150121	1
mmViewProblem	anonymous	16154: ChildStuntedness2	20150122	3
mmViewProblem	anonymous	16154: ChildStuntedness2	20150123	56
mmViewProblem	anonymous	16154: ChildStuntedness2	20150124	99
mmViewProblem	anonymous	16154: ChildStuntedness2	20150125	7
mmViewProblem	anonymous	16154: ChildStuntedness2	20150126	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150127	15
mmViewProblem	anonymous	16154: ChildStuntedness2	20150128	11
mmViewProblem	anonymous	16154: ChildStuntedness2	20150129	4
mmViewProblem	anonymous	16154: ChildStuntedness2	20150130	10
mmViewProblem	anonymous	16154: ChildStuntedness2	20150201	106
mmViewProblem	anonymous	16154: ChildStuntedness2	20150203	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150205	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150207	1
mmViewProblem	anonymous	16154: ChildStuntedness2	20150210	1
mmViewProblem	anonymous	16154: ChildStuntedness2	20150213	5
mmViewProblem	anonymous	16154: ChildStuntedness2	20150216	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150217	26
mmViewProblem	anonymous	16154: ChildStuntedness2	20150218	40
mmViewProblem	anonymous	16154: ChildStuntedness2	20150219	46
mmViewProblem	anonymous	16154: ChildStuntedness2	20150220	13
mmViewProblem	anonymous	16154: ChildStuntedness2	20150221	39
mmViewProblem	anonymous	16154: ChildStuntedness2	20150222	16
mmViewProblem	anonymous	16154: ChildStuntedness2	20150223	14
mmViewProblem	anonymous	16154: ChildStuntedness2	20150224	54
mmViewProblem	anonymous	16154: ChildStuntedness2	20150225	101
mmViewProblem	anonymous	16154: ChildStuntedness2	20150226	1
mmViewProblem	anonymous	16154: ChildStuntedness2	20150227	84
mmViewProblem	anonymous	16154: ChildStuntedness2	20150228	31
mmViewProblem	anonymous	16154: ChildStuntedness2	20150302	2
mmViewProblem	anonymous	16154: ChildStuntedness2	20150305	4
mmViewProblem	anonymous	16165: PropellerDetector	20150106	37
mmViewProblem	anonymous	16165: PropellerDetector	20150107	26
mmViewProblem	anonymous	16165: PropellerDetector	20150108	4
mmViewProblem	anonymous	16165: PropellerDetector	20150110	4
mmViewProblem	anonymous	16165: PropellerDetector	20150111	191
mmViewProblem	anonymous	16165: PropellerDetector	20150112	442
mmViewProblem	anonymous	16165: PropellerDetector	20150113	1
mmViewProblem	anonymous	16165: PropellerDetector	20150114	3
mmViewProblem	anonymous	16165: PropellerDetector	20150115	8
mmViewProblem	anonymous	16165: PropellerDetector	20150117	29
mmViewProblem	anonymous	16165: PropellerDetector	20150118	12
mmViewProblem	anonymous	16165: PropellerDetector	20150119	9
mmViewProblem	anonymous	16165: PropellerDetector	20150121	12
mmViewProblem	anonymous	16165: PropellerDetector	20150122	11
mmViewProblem	anonymous	16165: PropellerDetector	20150124	57
mmViewProblem	anonymous	16165: PropellerDetector	20150125	6
mmViewProblem	anonymous	16165: PropellerDetector	20150126	5
mmViewProblem	anonymous	16165: PropellerDetector	20150127	1
mmViewProblem	anonymous	16165: PropellerDetector	20150128	11
mmViewProblem	anonymous	16165: PropellerDetector	20150129	3
mmViewProblem	anonymous	16165: PropellerDetector	20150131	13
mmViewProblem	anonymous	16165: PropellerDetector	20150201	3
mmViewProblem	anonymous	16165: PropellerDetector	20150202	2
mmViewProblem	anonymous	16165: PropellerDetector	20150203	3
mmViewProblem	anonymous	16165: PropellerDetector	20150204	6
mmViewProblem	anonymous	16165: PropellerDetector	20150205	1
mmViewProblem	anonymous	16165: PropellerDetector	20150207	1
mmViewProblem	anonymous	16165: PropellerDetector	20150208	2
mmViewProblem	anonymous	16165: PropellerDetector	20150209	9
mmViewProblem	anonymous	16165: PropellerDetector	20150210	1
mmViewProblem	anonymous	16165: PropellerDetector	20150216	23
mmViewProblem	anonymous	16165: PropellerDetector	20150217	11
mmViewProblem	anonymous	16165: PropellerDetector	20150218	1
mmViewProblem	anonymous	16165: PropellerDetector	20150219	24
mmViewProblem	anonymous	16165: PropellerDetector	20150220	14
mmViewProblem	anonymous	16165: PropellerDetector	20150223	3
mmViewProblem	anonymous	16165: PropellerDetector	20150224	1
mmViewProblem	anonymous	16165: PropellerDetector	20150225	1
mmViewProblem	anonymous	16165: PropellerDetector	20150227	2
mmViewProblem	anonymous	16165: PropellerDetector	20150228	8
mmViewProblem	anonymous	16165: PropellerDetector	20150302	8
mmViewProblem	anonymous	16165: PropellerDetector	20150303	1
mmViewProblem	anonymous	16165: PropellerDetector	20150304	1
mmViewProblem	anonymous	16165: PropellerDetector	20150305	3
mmViewProblem	anonymous	16165: PropellerDetector	20150306	5
mmViewProblem	anonymous	16166: PropellerDetector	20150106	24
mmViewProblem	anonymous	16166: PropellerDetector	20150107	57
mmViewProblem	anonymous	16166: PropellerDetector	20150108	21
mmViewProblem	anonymous	16166: PropellerDetector	20150109	18
mmViewProblem	anonymous	16166: PropellerDetector	20150110	22
mmViewProblem	anonymous	16166: PropellerDetector	20150111	198
mmViewProblem	anonymous	16166: PropellerDetector	20150112	302
mmViewProblem	anonymous	16166: PropellerDetector	20150113	11
mmViewProblem	anonymous	16166: PropellerDetector	20150114	5
mmViewProblem	anonymous	16166: PropellerDetector	20150115	12
mmViewProblem	anonymous	16166: PropellerDetector	20150116	21
mmViewProblem	anonymous	16166: PropellerDetector	20150117	4
mmViewProblem	anonymous	16166: PropellerDetector	20150119	19
mmViewProblem	anonymous	16166: PropellerDetector	20150120	39
mmViewProblem	anonymous	16166: PropellerDetector	20150121	4
mmViewProblem	anonymous	16166: PropellerDetector	20150122	11
mmViewProblem	anonymous	16166: PropellerDetector	20150124	103
mmViewProblem	anonymous	16166: PropellerDetector	20150126	4
mmViewProblem	anonymous	16166: PropellerDetector	20150127	24
mmViewProblem	anonymous	16166: PropellerDetector	20150128	24
mmViewProblem	anonymous	16166: PropellerDetector	20150130	2
mmViewProblem	anonymous	16166: PropellerDetector	20150131	12
mmViewProblem	anonymous	16166: PropellerDetector	20150201	107
mmViewProblem	anonymous	16166: PropellerDetector	20150202	108
mmViewProblem	anonymous	16166: PropellerDetector	20150203	9
mmViewProblem	anonymous	16166: PropellerDetector	20150204	14
mmViewProblem	anonymous	16166: PropellerDetector	20150205	2
mmViewProblem	anonymous	16166: PropellerDetector	20150206	8
mmViewProblem	anonymous	16166: PropellerDetector	20150207	14
mmViewProblem	anonymous	16166: PropellerDetector	20150208	4
mmViewProblem	anonymous	16166: PropellerDetector	20150209	5
mmViewProblem	anonymous	16166: PropellerDetector	20150211	22
mmViewProblem	anonymous	16166: PropellerDetector	20150212	10
mmViewProblem	anonymous	16166: PropellerDetector	20150213	2
mmViewProblem	anonymous	16166: PropellerDetector	20150214	64
mmViewProblem	anonymous	16166: PropellerDetector	20150215	14
mmViewProblem	anonymous	16166: PropellerDetector	20150216	37
mmViewProblem	anonymous	16166: PropellerDetector	20150217	2
mmViewProblem	anonymous	16166: PropellerDetector	20150218	5
mmViewProblem	anonymous	16166: PropellerDetector	20150219	45
mmViewProblem	anonymous	16166: PropellerDetector	20150220	2
mmViewProblem	anonymous	16166: PropellerDetector	20150221	9
mmViewProblem	anonymous	16166: PropellerDetector	20150223	7
mmViewProblem	anonymous	16166: PropellerDetector	20150224	5
mmViewProblem	anonymous	16166: PropellerDetector	20150225	1
mmViewProblem	anonymous	16166: PropellerDetector	20150226	24
mmViewProblem	anonymous	16166: PropellerDetector	20150227	76
mmViewProblem	anonymous	16166: PropellerDetector	20150228	2
mmViewProblem	anonymous	16166: PropellerDetector	20150301	11
mmViewProblem	anonymous	16166: PropellerDetector	20150302	5
mmViewProblem	anonymous	16166: PropellerDetector	20150303	4
mmViewProblem	anonymous	16166: PropellerDetector	20150304	2
mmViewProblem	anonymous	16166: PropellerDetector	20150305	12
mmViewProblem	anonymous	16166: PropellerDetector	20150306	4
mmViewProblem	anonymous	16166: PropellerDetector	20150307	2
mmViewProblem	anonymous	16168: OptimalDrug	20150106	94
mmViewProblem	anonymous	16168: OptimalDrug	20150107	147
mmViewProblem	anonymous	16168: OptimalDrug	20150108	278
mmViewProblem	anonymous	16168: OptimalDrug	20150109	42
mmViewProblem	anonymous	16168: OptimalDrug	20150110	76
mmViewProblem	anonymous	16168: OptimalDrug	20150111	210
mmViewProblem	anonymous	16168: OptimalDrug	20150112	425
mmViewProblem	anonymous	16168: OptimalDrug	20150113	19
mmViewProblem	anonymous	16168: OptimalDrug	20150114	18
mmViewProblem	anonymous	16168: OptimalDrug	20150115	5
mmViewProblem	anonymous	16168: OptimalDrug	20150116	1
mmViewProblem	anonymous	16168: OptimalDrug	20150117	2
mmViewProblem	anonymous	16168: OptimalDrug	20150119	4
mmViewProblem	anonymous	16168: OptimalDrug	20150120	21
mmViewProblem	anonymous	16168: OptimalDrug	20150121	4
mmViewProblem	anonymous	16168: OptimalDrug	20150122	1
mmViewProblem	anonymous	16168: OptimalDrug	20150123	23
mmViewProblem	anonymous	16168: OptimalDrug	20150124	40
mmViewProblem	anonymous	16168: OptimalDrug	20150125	6
mmViewProblem	anonymous	16168: OptimalDrug	20150126	22
mmViewProblem	anonymous	16168: OptimalDrug	20150127	13
mmViewProblem	anonymous	16168: OptimalDrug	20150129	8
mmViewProblem	anonymous	16168: OptimalDrug	20150130	17
mmViewProblem	anonymous	16168: OptimalDrug	20150131	40
mmViewProblem	anonymous	16168: OptimalDrug	20150201	121
mmViewProblem	anonymous	16168: OptimalDrug	20150202	2
mmViewProblem	anonymous	16168: OptimalDrug	20150203	8
mmViewProblem	anonymous	16168: OptimalDrug	20150204	10
mmViewProblem	anonymous	16168: OptimalDrug	20150205	15
mmViewProblem	anonymous	16168: OptimalDrug	20150206	10
mmViewProblem	anonymous	16168: OptimalDrug	20150207	2
mmViewProblem	anonymous	16168: OptimalDrug	20150208	4
mmViewProblem	anonymous	16168: OptimalDrug	20150209	5
mmViewProblem	anonymous	16168: OptimalDrug	20150210	20
mmViewProblem	anonymous	16168: OptimalDrug	20150211	2
mmViewProblem	anonymous	16168: OptimalDrug	20150212	47
mmViewProblem	anonymous	16168: OptimalDrug	20150213	4
mmViewProblem	anonymous	16168: OptimalDrug	20150214	46
mmViewProblem	anonymous	16168: OptimalDrug	20150215	14
mmViewProblem	anonymous	16168: OptimalDrug	20150216	3
mmViewProblem	anonymous	16168: OptimalDrug	20150217	7
mmViewProblem	anonymous	16168: OptimalDrug	20150218	11
mmViewProblem	anonymous	16168: OptimalDrug	20150219	37
mmViewProblem	anonymous	16168: OptimalDrug	20150220	15
mmViewProblem	anonymous	16168: OptimalDrug	20150221	2
mmViewProblem	anonymous	16168: OptimalDrug	20150222	1
mmViewProblem	anonymous	16168: OptimalDrug	20150223	7
mmViewProblem	anonymous	16168: OptimalDrug	20150224	23
mmViewProblem	anonymous	16168: OptimalDrug	20150225	6
mmViewProblem	anonymous	16168: OptimalDrug	20150227	85
mmViewProblem	anonymous	16168: OptimalDrug	20150228	8
mmViewProblem	anonymous	16168: OptimalDrug	20150301	152
mmViewProblem	anonymous	16168: OptimalDrug	20150302	34
mmViewProblem	anonymous	16168: OptimalDrug	20150303	203
mmViewProblem	anonymous	16168: OptimalDrug	20150304	6
mmViewProblem	anonymous	16168: OptimalDrug	20150305	4
mmViewProblem	anonymous	16168: OptimalDrug	20150306	36
mmViewProblem	anonymous	16181: AsteroidDetector	20150107	4
mmViewProblem	anonymous	16181: AsteroidDetector	20150108	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150109	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150110	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150111	4
mmViewProblem	anonymous	16181: AsteroidDetector	20150112	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150113	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150119	4
mmViewProblem	anonymous	16181: AsteroidDetector	20150120	2
mmViewProblem	anonymous	16181: AsteroidDetector	20150122	5
mmViewProblem	anonymous	16196: ForestFire	20150107	63
mmViewProblem	anonymous	16196: ForestFire	20150108	3
mmViewProblem	anonymous	16196: ForestFire	20150109	24
mmViewProblem	anonymous	16196: ForestFire	20150110	35
mmViewProblem	anonymous	16196: ForestFire	20150111	135
mmViewProblem	anonymous	16196: ForestFire	20150112	376
